"Project ID","Project Name","Project Type","Task Name","Contractor Type","Labor Count","Task Duration (hours)","Task Duration (days)","Total Cost (£","Start Date","Location","Complexity Level","season"
2077,"NLNG Plant Expansion","Industrial","Instrumentation","General",15,137,17.1,131520,"2025-03-29","Onne","Medium","Dry season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Instrumentation","General",23,649,81.1,1671824,"2025-09-16","Abuja","Medium","Raining season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Fire Protection Systems","General",21,126,15.8,113778,"2025-02-09","Calabar","Medium","Dry season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Electrical Cabling","Specialist",22,333,41.6,637362,"2025-11-15","Abuja","Medium","Dry season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Tank Fabrication","General",6,106,13.2,60420,"2025-12-15","Onne","High","Dry season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Testing & Commissioning","General",6,349,43.6,123546,"2025-08-11","Warri","Medium","Raining season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Painting & Coating","General",22,681,85.1,1363362,"2025-03-31","Onne","Medium","Dry season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Painting & Coating","General",8,526,65.8,244064,"2025-01-27","Lagos","Medium","Dry season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Jetty Construction","Specialist",21,489,61.1,657216,"2025-07-20","Bonny Island","Medium","Raining season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Scaffolding","Specialist",23,152,19.0,157320,"2025-09-15","Abuja","Medium","Raining season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","Specialist",8,694,86.8,316464,"2025-01-30","Calabar","Medium","Dry season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Scaffolding","General",15,668,83.5,891780,"2025-05-22","Onne","Medium","Raining season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","HVAC for Control Room","General",15,761,95.1,1289895,"2025-05-22","Abuja","Medium","Raining season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","General",7,695,86.9,505960,"2025-09-09","Onne","High","Raining season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Testing & Commissioning","Specialist",10,421,52.6,218920,"2025-10-08","Delta","High","Raining season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","Specialist",8,671,83.9,477752,"2025-09-30","Lagos","High","Raining season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","HVAC for Control Room","General",12,641,80.1,746124,"2025-07-15","Bayelsa","Medium","Raining season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Compressor Installation","Specialist",8,614,76.8,427344,"2025-02-26","Calabar","High","Dry season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","HVAC for Control Room","Specialist",25,694,86.8,1943200,"2025-06-09","Onne","Medium","Raining season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Electrical Cabling","General",14,454,56.8,578396,"2025-09-12","Delta","High","Raining season"
2078,"NLNG Gas Pipeline Construction","Infrastructure","Compressor Installation","Specialist",8,185,23.1,146520,"2025-11-25","Delta","High","Dry season"
2079,"NLNG Storage Tank Installation","Industrial","Painting & Coating","General",15,123,15.4,132840,"2025-05-23","Uyo","Medium","Raining season"
2079,"NLNG Storage Tank Installation","Industrial","Testing & Commissioning","General",5,133,16.6,44555,"2025-06-28","Bayelsa","High","Raining season"
2079,"NLNG Storage Tank Installation","Industrial","Electrical Cabling","General",6,341,42.6,180048,"2025-03-25","Bayelsa","High","Dry season"
2079,"NLNG Storage Tank Installation","Industrial","Testing & Commissioning","General",9,686,85.8,487746,"2025-07-09","Calabar","Medium","Raining season"
2079,"NLNG Storage Tank Installation","Industrial","Subsea Pipeline Laying","General",23,794,99.2,1534008,"2025-12-28","Abuja","Medium","Dry season"
2079,"NLNG Storage Tank Installation","Industrial","HVAC for Control Room","General",11,253,31.6,292215,"2025-02-26","Bonny Island","High","Dry season"
2079,"NLNG Storage Tank Installation","Industrial","Fire Protection Systems","General",5,589,73.6,235600,"2025-09-08","Warri","Medium","Raining season"
2079,"NLNG Storage Tank Installation","Industrial","Compressor Installation","General",13,121,15.1,77077,"2025-12-06","Bonny Island","Medium","Dry season"
2079,"NLNG Storage Tank Installation","Industrial","Control Room Setup","General",22,469,58.6,928620,"2025-12-22","Abuja","Medium","Dry season"
2079,"NLNG Storage Tank Installation","Industrial","Site Clearance","Specialist",6,521,65.1,331356,"2025-09-10","Abuja","Medium","Raining season"
2079,"NLNG Storage Tank Installation","Industrial","Offshore Crane Installation","Specialist",18,248,31.0,383904,"2025-07-12","Warri","High","Raining season"
2079,"NLNG Storage Tank Installation","Industrial","Structural Steel Assembly","General",15,361,45.1,243675,"2025-12-14","Bonny Island","Medium","Dry season"
2079,"NLNG Storage Tank Installation","Industrial","Pile Driving","Specialist",8,689,86.1,446472,"2025-04-08","Uyo","High","Raining season"
2079,"NLNG Storage Tank Installation","Industrial","Tank Fabrication","Specialist",24,377,47.1,723840,"2025-08-12","Warri","High","Raining season"
2079,"NLNG Storage Tank Installation","Industrial","Fire Protection Systems","General",17,714,89.2,995316,"2025-06-13","Delta","High","Raining season"
2079,"NLNG Storage Tank Installation","Industrial","Jetty Construction","General",6,789,98.6,435528,"2025-08-10","Bonny Island","High","Raining season"
2079,"NLNG Storage Tank Installation","Industrial","Structural Steel Assembly","Specialist",20,598,74.8,1052480,"2025-05-17","Uyo","Medium","Raining season"
2079,"NLNG Storage Tank Installation","Industrial","Compressor Installation","General",22,716,89.5,771848,"2025-09-03","Port Harcourt","High","Raining season"
2079,"NLNG Storage Tank Installation","Industrial","Electrical Cabling","Specialist",9,689,86.1,657306,"2025-02-01","Bayelsa","High","Dry season"
2079,"NLNG Storage Tank Installation","Industrial","Control Room Setup","General",6,778,97.2,270744,"2025-10-24","Uyo","High","Raining season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","Specialist",23,671,83.9,1388970,"2025-05-08","Warri","Medium","Raining season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","Specialist",20,389,48.6,435680,"2025-09-16","Onne","High","Raining season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","General",9,629,78.6,367965,"2025-03-28","Calabar","Medium","Dry season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Tank Fabrication","General",19,590,73.8,1177050,"2025-08-01","Bayelsa","High","Raining season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Control Room Setup","Specialist",18,296,37.0,399600,"2025-11-27","Port Harcourt","High","Dry season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Compressor Installation","General",22,702,87.8,710424,"2025-03-05","Delta","High","Dry season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Instrumentation","Specialist",10,504,63.0,383040,"2025-10-08","Onne","High","Raining season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","Specialist",23,582,72.8,642528,"2025-02-06","Warri","Medium","Dry season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Instrumentation","Specialist",17,768,96.0,1018368,"2025-12-06","Abuja","Medium","Dry season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","Specialist",21,441,55.1,601965,"2025-03-16","Warri","High","Dry season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Subsea Pipeline Laying","General",9,164,20.5,60516,"2025-11-25","Uyo","High","Dry season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Cathodic Protection","General",11,374,46.8,431970,"2025-05-16","Bayelsa","High","Raining season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Electrical Cabling","General",19,689,86.1,576004,"2025-12-09","Port Harcourt","Medium","Dry season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Painting & Coating","Specialist",7,692,86.5,290640,"2025-03-16","Port Harcourt","Medium","Dry season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Jetty Construction","Specialist",9,126,15.8,112266,"2025-04-18","Bayelsa","High","Raining season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Process Equipment Erection","Specialist",19,219,27.4,195567,"2025-06-25","Bonny Island","Medium","Raining season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Tank Fabrication","General",9,211,26.4,216486,"2025-04-30","Warri","Medium","Raining season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Pipeline Welding","Specialist",8,758,94.8,242560,"2025-06-26","Bayelsa","Medium","Raining season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","Specialist",14,426,53.2,489048,"2025-11-02","Calabar","Medium","Dry season"
2080,"NLNG Gas Pipeline Construction","Infrastructure","Electrical Cabling","General",13,795,99.4,1240200,"2025-05-30","Warri","Medium","Raining season"
2081,"NLNG Plant Expansion","Industrial","Site Clearance","Specialist",20,710,88.8,979800,"2025-05-23","Port Harcourt","Medium","Raining season"
2081,"NLNG Plant Expansion","Industrial","HVAC for Control Room","Specialist",16,338,42.2,616512,"2025-11-05","Warri","High","Dry season"
2081,"NLNG Plant Expansion","Industrial","Jetty Construction","General",25,642,80.2,1364250,"2025-09-03","Lagos","High","Raining season"
2081,"NLNG Plant Expansion","Industrial","Control Room Setup","Specialist",6,107,13.4,26322,"2025-02-20","Onne","High","Dry season"
2081,"NLNG Plant Expansion","Industrial","Site Clearance","Specialist",24,93,11.6,124992,"2025-01-13","Port Harcourt","High","Dry season"
2081,"NLNG Plant Expansion","Industrial","Testing & Commissioning","Specialist",19,776,97.0,1002592,"2025-10-03","Bonny Island","Medium","Raining season"
2081,"NLNG Plant Expansion","Industrial","Pipeline Welding","Specialist",7,299,37.4,175812,"2025-01-02","Bayelsa","High","Dry season"
2081,"NLNG Plant Expansion","Industrial","Painting & Coating","Specialist",19,780,97.5,1052220,"2025-11-03","Uyo","High","Dry season"
2081,"NLNG Plant Expansion","Industrial","Painting & Coating","Specialist",19,166,20.8,160854,"2025-10-25","Warri","High","Raining season"
2081,"NLNG Plant Expansion","Industrial","Safety Systems Installation","General",23,334,41.8,622242,"2025-02-19","Onne","Medium","Dry season"
2081,"NLNG Plant Expansion","Industrial","Site Clearance","Specialist",24,698,87.2,787344,"2025-08-29","Onne","Medium","Raining season"
2081,"NLNG Plant Expansion","Industrial","Fire Protection Systems","General",10,198,24.8,142560,"2025-04-19","Bonny Island","Medium","Raining season"
2081,"NLNG Plant Expansion","Industrial","Tank Fabrication","Specialist",6,494,61.8,326040,"2025-03-27","Uyo","Medium","Dry season"
2081,"NLNG Plant Expansion","Industrial","Painting & Coating","Specialist",10,669,83.6,468300,"2025-06-10","Delta","High","Raining season"
2081,"NLNG Plant Expansion","Industrial","Pile Driving","Specialist",11,170,21.2,127160,"2025-01-04","Calabar","High","Dry season"
2081,"NLNG Plant Expansion","Industrial","Scaffolding","Specialist",6,160,20.0,73920,"2025-06-10","Port Harcourt","Medium","Raining season"
2081,"NLNG Plant Expansion","Industrial","Control Room Setup","General",14,750,93.8,913500,"2025-12-22","Onne","Medium","Dry season"
2081,"NLNG Plant Expansion","Industrial","Pipeline Welding","Specialist",21,461,57.6,619584,"2025-11-16","Warri","High","Dry season"
2081,"NLNG Plant Expansion","Industrial","Scaffolding","General",15,189,23.6,289170,"2025-12-09","Warri","Medium","Dry season"
2081,"NLNG Plant Expansion","Industrial","Offshore Crane Installation","General",18,793,99.1,613782,"2025-08-06","Onne","High","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","HVAC for Control Room","Specialist",6,729,91.1,218700,"2025-03-11","Port Harcourt","High","Dry season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Instrumentation","General",21,709,88.6,1727124,"2025-06-12","Lagos","High","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","General",6,545,68.1,186390,"2025-04-16","Port Harcourt","High","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Instrumentation","Specialist",17,590,73.8,1113330,"2025-08-04","Onne","Medium","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Testing & Commissioning","General",25,606,75.8,1378650,"2025-10-28","Uyo","Medium","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Pipeline Welding","General",16,469,58.6,877968,"2025-07-19","Delta","High","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Process Equipment Erection","General",10,666,83.2,572760,"2025-04-30","Lagos","Medium","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","Specialist",25,88,11.0,176000,"2025-07-10","Calabar","Medium","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","HVAC for Control Room","General",17,252,31.5,222768,"2025-11-17","Lagos","Medium","Dry season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Cathodic Protection","Specialist",22,636,79.5,1469160,"2025-09-02","Bayelsa","High","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Fire Protection Systems","General",18,125,15.6,150750,"2025-03-14","Port Harcourt","Medium","Dry season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Structural Steel Assembly","Specialist",15,526,65.8,781110,"2025-01-19","Bayelsa","High","Dry season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Cathodic Protection","General",12,273,34.1,248976,"2025-09-18","Port Harcourt","High","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Process Equipment Erection","General",25,136,17.0,408000,"2025-02-10","Bonny Island","High","Dry season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Control Room Setup","Specialist",15,577,72.1,787605,"2025-07-03","Delta","High","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Process Equipment Erection","Specialist",13,135,16.9,208845,"2025-05-05","Onne","Medium","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Pipeline Welding","Specialist",10,478,59.8,358500,"2025-12-03","Lagos","High","Dry season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Pipeline Welding","General",18,433,54.1,763812,"2025-02-12","Bayelsa","High","Dry season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Scaffolding","Specialist",8,323,40.4,113696,"2025-10-18","Onne","Medium","Raining season"
2082,"NLNG Gas Pipeline Construction","Infrastructure","Fire Protection Systems","Specialist",16,389,48.6,410784,"2025-11-15","Port Harcourt","Medium","Dry season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","Specialist",5,303,37.9,133320,"2025-04-02","Uyo","High","Raining season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Electrical Cabling","General",18,314,39.2,418248,"2025-11-01","Bayelsa","Medium","Dry season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Process Equipment Erection","General",5,773,96.6,158465,"2025-07-18","Onne","Medium","Raining season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Offshore Crane Installation","Specialist",11,471,58.9,341946,"2025-01-21","Bayelsa","High","Dry season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Cathodic Protection","Specialist",14,661,82.6,795844,"2025-07-31","Delta","Medium","Raining season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Offshore Crane Installation","Specialist",19,462,57.8,605682,"2025-05-24","Bayelsa","Medium","Raining season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Instrumentation","Specialist",20,687,85.9,618300,"2025-12-01","Abuja","Medium","Dry season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","General",11,271,33.9,146069,"2025-05-03","Delta","Medium","Raining season"
2083,"NLNG Offshore Platform Upgrade","Offshore","HVAC for Control Room","General",22,544,68.0,562496,"2025-11-25","Bayelsa","Medium","Dry season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Cathodic Protection","Specialist",11,267,33.4,305448,"2025-10-04","Abuja","High","Raining season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Offshore Crane Installation","Specialist",13,403,50.4,471510,"2025-06-05","Abuja","Medium","Raining season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Site Clearance","Specialist",13,586,73.2,700856,"2025-12-17","Onne","High","Dry season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Structural Steel Assembly","General",15,235,29.4,207975,"2025-02-27","Bonny Island","High","Dry season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Site Clearance","General",8,402,50.2,196176,"2025-09-04","Abuja","High","Raining season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Safety Systems Installation","Specialist",10,740,92.5,747400,"2025-05-21","Onne","High","Raining season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Control Room Setup","Specialist",8,489,61.1,352080,"2025-07-12","Delta","High","Raining season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Pile Driving","Specialist",18,122,15.2,202032,"2025-12-20","Abuja","High","Dry season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Pile Driving","General",20,212,26.5,250160,"2025-11-10","Bayelsa","Medium","Dry season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Testing & Commissioning","Specialist",18,741,92.6,1200420,"2025-08-15","Bayelsa","High","Raining season"
2083,"NLNG Offshore Platform Upgrade","Offshore","Fire Protection Systems","General",20,580,72.5,1194800,"2025-11-03","Lagos","Medium","Dry season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Pipeline Welding","General",18,683,85.4,1057284,"2025-01-05","Bayelsa","High","Dry season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Painting & Coating","General",12,290,36.2,149640,"2025-07-03","Uyo","High","Raining season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","Specialist",9,116,14.5,97092,"2025-06-04","Uyo","Medium","Raining season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Painting & Coating","General",18,488,61.0,570960,"2025-12-16","Lagos","Medium","Dry season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Electrical Cabling","General",6,543,67.9,345348,"2025-06-20","Onne","Medium","Raining season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Compressor Installation","Specialist",14,119,14.9,71638,"2025-12-11","Lagos","High","Dry season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Fire Protection Systems","General",23,519,64.9,1038519,"2025-04-25","Calabar","High","Raining season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Cathodic Protection","General",15,628,78.5,678240,"2025-09-19","Onne","Medium","Raining season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Jetty Construction","General",17,384,48.0,548352,"2025-11-26","Lagos","Medium","Dry season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Jetty Construction","General",10,352,44.0,387200,"2025-12-02","Delta","Medium","Dry season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Safety Systems Installation","General",10,168,21.0,136080,"2025-08-13","Calabar","Medium","Raining season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Electrical Cabling","General",5,259,32.4,89355,"2025-03-11","Bonny Island","Medium","Dry season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Tank Fabrication","Specialist",7,681,85.1,266952,"2025-07-26","Bonny Island","Medium","Raining season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","HVAC for Control Room","Specialist",6,363,45.4,106722,"2025-12-13","Lagos","High","Dry season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Cathodic Protection","Specialist",12,583,72.9,545688,"2025-09-06","Port Harcourt","High","Raining season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Structural Steel Assembly","Specialist",6,183,22.9,91134,"2025-11-01","Lagos","Medium","Dry season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Tank Fabrication","General",13,185,23.1,192400,"2025-12-30","Calabar","Medium","Dry season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Offshore Crane Installation","Specialist",20,301,37.6,325080,"2025-07-20","Warri","Medium","Raining season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Pile Driving","General",13,641,80.1,541645,"2025-08-06","Uyo","Medium","Raining season"
2084,"NLNG Gas Pipeline Construction","Infrastructure","Offshore Crane Installation","Specialist",10,714,89.2,778260,"2025-11-20","Delta","High","Dry season"
2085,"NLNG Storage Tank Installation","Industrial","Instrumentation","General",12,257,32.1,357744,"2025-11-17","Lagos","Medium","Dry season"
2085,"NLNG Storage Tank Installation","Industrial","Testing & Commissioning","Specialist",11,740,92.5,732600,"2025-12-22","Calabar","High","Dry season"
2085,"NLNG Storage Tank Installation","Industrial","Pile Driving","Specialist",5,603,75.4,195975,"2025-01-22","Lagos","Medium","Dry season"
2085,"NLNG Storage Tank Installation","Industrial","HVAC for Control Room","Specialist",18,549,68.6,909144,"2025-11-26","Bonny Island","High","Dry season"
2085,"NLNG Storage Tank Installation","Industrial","Jetty Construction","Specialist",17,776,97.0,844288,"2025-06-09","Port Harcourt","High","Raining season"
2085,"NLNG Storage Tank Installation","Industrial","Safety Systems Installation","Specialist",22,371,46.4,767228,"2025-04-20","Onne","Medium","Raining season"
2085,"NLNG Storage Tank Installation","Industrial","Offshore Crane Installation","Specialist",11,346,43.2,285450,"2025-01-05","Bayelsa","Medium","Dry season"
2085,"NLNG Storage Tank Installation","Industrial","Fire Protection Systems","Specialist",8,534,66.8,243504,"2025-04-15","Calabar","High","Raining season"
2085,"NLNG Storage Tank Installation","Industrial","Pipeline Welding","General",24,469,58.6,1125600,"2025-10-17","Port Harcourt","High","Raining season"
2085,"NLNG Storage Tank Installation","Industrial","HVAC for Control Room","General",9,467,58.4,256383,"2025-08-14","Onne","High","Raining season"
2085,"NLNG Storage Tank Installation","Industrial","Scaffolding","Specialist",21,609,76.1,1368423,"2025-11-29","Onne","Medium","Dry season"
2085,"NLNG Storage Tank Installation","Industrial","Process Equipment Erection","General",11,585,73.1,263835,"2025-09-12","Port Harcourt","Medium","Raining season"
2085,"NLNG Storage Tank Installation","Industrial","HVAC for Control Room","Specialist",13,104,13.0,137904,"2025-03-10","Onne","Medium","Dry season"
2085,"NLNG Storage Tank Installation","Industrial","Compressor Installation","General",15,642,80.2,1126710,"2025-02-19","Bonny Island","Medium","Dry season"
2085,"NLNG Storage Tank Installation","Industrial","Process Equipment Erection","General",11,732,91.5,781044,"2025-03-07","Port Harcourt","High","Dry season"
2085,"NLNG Storage Tank Installation","Industrial","Tank Fabrication","Specialist",23,671,83.9,1666764,"2025-12-25","Abuja","Medium","Dry season"
2085,"NLNG Storage Tank Installation","Industrial","Control Room Setup","General",5,301,37.6,105350,"2025-09-02","Delta","High","Raining season"
2085,"NLNG Storage Tank Installation","Industrial","Subsea Pipeline Laying","Specialist",5,743,92.9,248905,"2025-01-19","Port Harcourt","Medium","Dry season"
2085,"NLNG Storage Tank Installation","Industrial","Site Clearance","General",18,653,81.6,740502,"2025-09-25","Uyo","Medium","Raining season"
2085,"NLNG Storage Tank Installation","Industrial","Site Clearance","General",16,398,49.8,694112,"2025-12-02","Calabar","Medium","Dry season"
2086,"NLNG Plant Expansion","Industrial","Control Room Setup","General",12,514,64.2,252888,"2025-03-21","Calabar","Medium","Dry season"
2086,"NLNG Plant Expansion","Industrial","Tank Fabrication","Specialist",13,123,15.4,97539,"2025-01-15","Delta","Medium","Dry season"
2086,"NLNG Plant Expansion","Industrial","Site Clearance","General",17,649,81.1,926772,"2025-06-24","Bayelsa","Medium","Raining season"
2086,"NLNG Plant Expansion","Industrial","Scaffolding","General",25,152,19.0,307800,"2025-03-15","Delta","High","Dry season"
2086,"NLNG Plant Expansion","Industrial","Offshore Crane Installation","General",13,631,78.9,607022,"2025-05-15","Abuja","High","Raining season"
2086,"NLNG Plant Expansion","Industrial","Compressor Installation","Specialist",15,606,75.8,845370,"2025-07-29","Lagos","High","Raining season"
2086,"NLNG Plant Expansion","Industrial","Process Equipment Erection","General",17,339,42.4,403410,"2025-02-18","Onne","High","Dry season"
2086,"NLNG Plant Expansion","Industrial","Scaffolding","General",12,641,80.1,630744,"2025-03-26","Calabar","Medium","Dry season"
2086,"NLNG Plant Expansion","Industrial","Fire Protection Systems","General",23,420,52.5,608580,"2025-03-05","Warri","Medium","Dry season"
2086,"NLNG Plant Expansion","Industrial","Subsea Pipeline Laying","General",13,175,21.9,93275,"2025-02-17","Uyo","High","Dry season"
2086,"NLNG Plant Expansion","Industrial","Subsea Pipeline Laying","Specialist",23,745,93.1,1216585,"2025-05-09","Uyo","High","Raining season"
2086,"NLNG Plant Expansion","Industrial","Jetty Construction","Specialist",16,502,62.8,530112,"2025-10-04","Delta","Medium","Raining season"
2086,"NLNG Plant Expansion","Industrial","Site Clearance","Specialist",19,467,58.4,417031,"2025-06-26","Bayelsa","Medium","Raining season"
2086,"NLNG Plant Expansion","Industrial","Process Equipment Erection","Specialist",17,586,73.2,1046010,"2025-09-21","Onne","Medium","Raining season"
2086,"NLNG Plant Expansion","Industrial","Scaffolding","Specialist",22,451,56.4,525866,"2025-04-09","Port Harcourt","High","Raining season"
2086,"NLNG Plant Expansion","Industrial","Pipeline Welding","General",10,299,37.4,185380,"2025-06-12","Calabar","Medium","Raining season"
2086,"NLNG Plant Expansion","Industrial","Jetty Construction","Specialist",22,744,93.0,851136,"2025-05-07","Warri","High","Raining season"
2086,"NLNG Plant Expansion","Industrial","Site Clearance","General",6,739,92.4,416796,"2025-07-06","Uyo","Medium","Raining season"
2086,"NLNG Plant Expansion","Industrial","Pile Driving","Specialist",16,489,61.1,649392,"2025-02-21","Onne","High","Dry season"
2086,"NLNG Plant Expansion","Industrial","Fire Protection Systems","General",7,382,47.8,262052,"2025-03-21","Calabar","High","Dry season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Site Clearance","General",14,528,66.0,303072,"2025-06-11","Onne","High","Raining season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Site Clearance","Specialist",11,764,95.5,613492,"2025-03-05","Bonny Island","Medium","Dry season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Instrumentation","Specialist",9,202,25.2,125442,"2025-10-06","Lagos","Medium","Raining season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Process Equipment Erection","General",23,344,43.0,696256,"2025-12-02","Bayelsa","High","Dry season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Structural Steel Assembly","General",13,299,37.4,447005,"2025-05-24","Onne","High","Raining season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Fire Protection Systems","Specialist",23,328,41.0,309304,"2025-05-05","Warri","Medium","Raining season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Offshore Crane Installation","General",16,370,46.2,313760,"2025-09-17","Bayelsa","High","Raining season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Safety Systems Installation","Specialist",18,346,43.2,709992,"2025-04-04","Bayelsa","High","Raining season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Painting & Coating","General",25,160,20.0,220000,"2025-11-24","Bayelsa","High","Dry season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Fire Protection Systems","Specialist",8,729,91.1,583200,"2025-06-01","Onne","High","Raining season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Process Equipment Erection","General",8,628,78.5,547616,"2025-08-04","Bonny Island","Medium","Raining season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Pipeline Welding","General",7,637,79.6,517244,"2025-11-09","Bayelsa","Medium","Dry season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Subsea Pipeline Laying","Specialist",16,600,75.0,902400,"2025-07-31","Bonny Island","High","Raining season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Jetty Construction","Specialist",17,608,76.0,1074944,"2025-02-18","Uyo","High","Dry season"
2087,"NLNG Offshore Platform Upgrade","Offshore","Painting & Coating","General",8,307,38.4,137536,"2025-01-23","Port Harcourt","Medium","Dry season"
